Year,Wr
2002,63.15966428
2002,65.68605085
2002,65.68605085
2002,68.21243742
2002,69.4756307
2002,70.73882399
2002,72.00201727
2002,73.26521056
2002,74.52840384
2002,84.63395013
2002,50.87238045
2002,68.24343719
2002,69.48422696
2002,71.96580649
2002,73.20659626
2002,73.20659626
2002,79.4105451
2002,79.4105451
2002,80.65133486
2002,63.38299553
2002,68.25861057
2002,68.25861057
2002,69.47751433
2002,71.91532185
2002,75.57203313
2002,78.00984065
2002,67.06115162
2002,68.25867219
2002,68.25867219
2002,71.85123388
2002,76.64131614
2002,81.4313984
2002,57.65467279
2002,62.36117669
2002,62.36117669
2002,63.53780267
2002,70.59755852
2002,75.30406242
2002,76.48068839
2002,83.54044425
2002,103.5430858
2002,64.74755068
2002,65.90375695
2002,67.05996321
2002,69.37237573
2002,70.52858199
2002,72.84099452
2002,57.94865579
2002,59.08490394
2002,60.2211521
2002,64.76614471
2002,65.90239286
2002,68.17488916
2002,69.31113732
2002,73.85612993
2002,76.12862623
2002,63.65411238
2002,70.35454527
2002,70.35454527
2002,64.76228426
2002,65.85995009
2002,74.64127677
2002,75.7389426
2002,76.83660844
2002,76.83660844
2002,80.12960594
2002,57.18791225
2002,60.42496389
2002,64.74103274
2002,64.74103274
2002,65.82004995
2002,72.29415322
2002,61.52531735
2002,67.89000535
2002,71.07234935
2002,73.19391202
2002,78.49781869
2002,81.68016269
2002,90.16641336
2002,59.44797689
2002,60.49092385
2002,63.61976474
2002,67.79155259
2002,68.83449956
2002,70.92039348
2002,71.96334044
2002,73.00628741
2002,73.00628741
2002,63.58120007
2002,67.68321298
2002,78.96374847
2002,89.21878074
2002,65.54857407
2002,72.60765127
2002,55.53777022
2002,68.43046688
2002,74.38094226
2002,75.37268816
2002,88.26538482
2002,99.17458968
2002,73.15591872
2002,74.13133097
2002,61.4034628
2002,72.91661207
2002,72.91661207
2002,75.79489939
2002,97.86176883
2002,67.95267942
2002,85.88463649
2002,68.70734316
2002,76.13516405
2002,85.41994015
2002,65.77139596
2002,73.07932885
2002,78.56027851
2002,67.41155999
2002,75.50094719
2002,79.99505119
2002,60.9274661
2002,83.94868029
2002,65.76414253
2002,84.31300324
2002,88.5286534
2002,76.3524287
2002,69.44289278
2002,75.97869445
2002,71.58232345
2002,73.19091499
2002,79.18728044
2002,42.22740247
2002,71.48359774
2002,72.97283936
2002,84.14215151
2002,82.13947138
2002,63.9607252
2002,61.01082553
2002,77.77204133
2002,72.26631916
2002,83.33413381
2002,71.27027848
2002,78.02866695
2002,94.00303971
2002,72.07368095
2002,85.31958352
2002,100.4364757
2002,71.00720952
2002,71.54109831
2002,55.58359343
2002,74.80408835
2002,71.84626609
2002,83.06295417
2002,92.43191188
2002,99.46670384
2002,69.29168468
2002,78.90250401
2002,78.51982497
2002,72.78046425
2002,85.245068
2002,90.01032024
2002,74.79244657
2002,98.35719
2002,77.03293309
2002,82.56214455
2002,74.04258867
2002,75.25421708
